Item Code,Old Code,Description,UOM,Item Type,Forecasted,Manufacturer,Buisness Unit
5-11479-0,MN-0092-30-102637,"LEFT SHOULDER SUPPORT WITH PAD (ONE PIECE,HEAVY VERSION WITH ONE PIECE OF HEAVY QUADRATE UNIVERSAL CLAMP AND PAD)",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11486-0,MN-115-062767-00,"HYSTIRRUP-2 LEG SUPPORT(STIRRUP TYP, WITHOUT GAS SPRING ASSISTED), A PAIR, WITH RADIAL UNIVERSAL CLAMP",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11490-0,MN-115-012839-00,INSTRUMENT TRAY,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11491-0,MN-115-030812-00,"HAND GRIPS, A PAIR",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-13776-0,MN-122-3G243,"DISPOSABLE CLINCH GRASPING FORCEPS Φ5X330, 6 EA/BOX",B6,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
5-11500-0,MN-115-039082-00,SIDE RAIL EXTENSION (HYSRE-2),Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11530-0,MN-DJ15-1011-001,"DISTRIBUTION COLUMN, Γ TYPE, L=1000MM, 298MM(W)×210MM(D)",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
5-11540-0,MN-HyPort3000ICU-COLUMN γ-NO ARM,"MECHANICAL PENDANT, WITHOUT ARM",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
1-13748-0,CR-VOL-L,SAYPHA VOLUME LIDOCAINE,Ea,TRD,No,CROMA Pharma GMBH,Aesthetics
5-11387-0,MN-M2K3B-CTO-IBP-CO2-CO,"UMEC12 PATIENT MONITOR,ADU SKIN PROBE,SIDESTREAM CO2 KIT,ADU/PED,[RECOMMEND]ADU 5LEAD CLIP IEC,MR 512F ADU+2.5M CABLE,ADU CUFF CM1203+TUBING,HOSPIRA IBP KIT,POWER CORD-U.K. (ENGLAND),ENGLISH(SOFTWARE),UMEC12: 12.1""NON-TOUCHSCREEN,ECG, RESP",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11558-0,MN-DJ15-1049-004,"GAS OUTLET-NIST,BS,AWSS,N2O",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
5-11559-0,MN-DJ15-1049-005,"GAS OUTLET-NIST,BS,AWSS,CO2",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
4-10177-0,VY-2090200-056,"MULTI-LINK X2 ECG RESUABLE TRUNK CABLE, 12 LEAD FOR PHILIP, IEC 23M/ 12FT",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
4-10197-0,VY-2090201-523,"MULTI-LINK X2 SINGLE-PATIENT-USE DIRSCT-CONNECT TELEMERY ECG LEADWIRE SET 6-LEAD SET FOR PHILIPS, SNAP, IEC",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
4-10199-0,VY-2090201-612,"MULTI-LINK X2 SINGLE-PATIENT-USE DIRSCT-CONNECT TELEMERY ECG LEADWIRE SET 5-LEAD SET FOR MINDRAY, GRABBER, IEC",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
4-10212-0,VY-2016560-002,VITAL SIGNS CABLE FOR CAM 14 FOR CASE 4.6M/15FT,Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
4-10223-0,VY-412682-004,"MULTI-LINK™ ECG LEADWIRE, 3-LEAD, GRABBER, IEC, 130 CM/51 IN",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
4-10238-0,VY-2052133-004,"MULTI-LINKTM SINGLE-PATIENT-USE ECG LEADWIRE SET, C-LEAD, GRABBER, IEC, 100CM/39”",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
2-13654-0,JM-TD1528,DRESSING DRAPE SEMIPERMEABLE INCISE FILM ADHESIVE POLYURETHANE 15 X 28CM STERILE,Ea,MFG,No,,Medical Disposables/Classic
5-11274-0,PRA-8Y030_0600BD,NEOP LATERAL STANDARD RAIL D 600MM - BOTTOM RIGHT,Ea,TRD,No,PRATICIMA SAS,Medical Equipment
5-11288-0,PRA-8AT075_1X4,"DIVIDER KIT, 1 X 4 = 4 COMPARTMENTS FOR DRAWER 8AT075",Ea,TRD,No,PRATICIMA SAS,Medical Equipment
1-13681-0,ROM-NB-AC-001,NEBULIZER BOTTLE SET (N1 BOTTLE + MOUTHPIECE),Ea,TRD,No,Rossmax International Ltd,Retail
1-13692-0,ROM-NB-AC-019-RM,NEBULIZER ACCESSORY PACK CONTINUE TYPE (N5),Ea,TRD,No,Rossmax International Ltd,Retail
5-11355-0,ROM-GBSeries,ANEROID SPHYGMOMANOMETER,Ea,TRD,No,Rossmax International Ltd,Retail
1-13753-0,JF-G2101-XLRA,GOWN ISOLATION XLARGE YELLOW SMS  WITH KNITTED CUFF,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
5-11414-0,MN-6600B-N19-CO2-WF,"BENEVISION N19 PATIENT MONITOR WITH TOUCH SCREEN WITH HANDLE, 8 G DATA STORAGE , 5G/2.4G WI-FI , CAA:GCS, EWS,SIDESTREAN CO2 KIT , ADU SKIN PROBE , ADU 5 LEAD CLIP AHA",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11417-0,MN-6813B-QR-WF-T,"VS 9 VITAL SIGNS MONITOR ,1D BARCODE SCANNER (USB, MODEL: LS2208-SR),ADU CUFF (25-35CM) CM1203,MR 512F ADU+1.2M CABLE,ORAL/AXILLARY TEMP PROBE,MAIN UNIT(10.1"" TOUCHSCREEN),POWER CORD - U.K. (ENGLAND),SMART LI-ION BATTERY",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-13837-1,JM-P23223-NG,"PACK, FOR LAP III, STERILE",Ea,MFG,No,,Medical Disposables/Classic
1-13838-1,JM-P23823-1,"PACK, FOR LAP, PEDIATRIC, STERILE",Ea,MFG,No,,Medical Disposables/Classic
1-13951-1,JM-P23225,"DRAPE, PACK SURGICAL, LAPAROTOMY, UNIVERSAL COMPONENTS: 1 BACK TABLE COVER REINFORCED 140 X 190 CM, 1 MAYO STAND COVER REINFORCED 75X145 CM, 4 UTILITY DRAPES WITH ADHESIVE TAPE 75X50 CM, 1 UTILITY BAG, 1 WHOLE BODY",Ea,MFG,No,,Medical Disposables/Classic
1-14115-0,OT-P-E206T00,MICROSAFE DISINFECTANT & SANITIZER 500ML HIGH-LEVEL DISINFECTANT M-500,Ea,TRD,Yes,Microsafe Group DMCC,Medical Disposables/Classic
11-10368-0,BOW-530-127,"KNIFE ELECTRODE, THIN, STRAIGHT, SHAFT 2.4 MM",Ea,TRD,No,Bowa Electronic GMBH & CO KG,Medical Equipment
1-14100-0,FK-28014501,KABIHELP ® ADVANCE PLUS 5000ML,Ea,TRD,Yes,Fresienius Kabi,Medical Disposables/Classic
1-14126-0,MED-DYND40580,TRACHEOSTOMY CLEAN AND CARE TRAY,Ea,TRD,Yes,Medline Industries INC FZCO,Medical Disposables/Classic
11-10122-0,MN-222-5T3363,"MANHES GRASPING FORCEPS，""TIGER-JAWS"", 2X4 TEETH Φ 5X360, WITH RATCHET",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10131-0,MN-222-5S3453,"CROCE-OLMI GRASPING FORCEPS,ATRAUMATIC,CURVED Φ 5X360",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10139-0,MN-222-5S3583,VANCAILLIE OVIDUCT FORCEPS Φ 5X360,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10140-0,MN-222-5T3583,"VANCAILLIE OVIDUCT FORCEPS Φ 5X360, WITH RATCHET",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10151-0,MN-222-5S3012,"SCISSORS,SPOON-SHAPED BLADES, SERRATED, CURVED Φ 5X360",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
5-11695-0,MN-M1K7B-CTO-S01-T-IBP-WIFI,"UMEC15: 15.1"" TOUCHSCREEN, ECG, RESP, MINDRAY SPO2, NIBP, 2-CH TEMP, MINDRAY 3/5-LEAD ECG ALGORITHM + ARR + ST, 2-CH IBP, LI-ION BATTERY (10.95V, 2500MAH), 2 USB PORT, ANALOG/VGA PORT,WI-FI， 5G/2.4G",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10392-0,MN-045-000915-00,"ROLL STANDS B (≤15KG, FIXED-ANGLE, WITH TWO BASKETS) + ADAPTER FOR N17/N15/T5/EPM15",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10395-0,MN-115-018153-00,"EEG ACCESSORY KIT(NEEDLE ELECTRODES, L=10MM, ADU/PED)",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11716-0,MN-9203B-CTO-S01-M-IBP-PEDIA,"EPM 12M MAIN UNIT WITH 12.1"" TOUCHSCREEN,BUILT-IN 2-CH IBP, PED 3LEAD CLIP IEC, MR  PED+2.5M CABLE, PED CUFF +TUBING, PED/NEO SKIN PROBE,ICU MEDICAL IBP KIT.",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-13868-0,PH-15200000,PROXIMEL AG SILICONE DRESSING 4X4 P10,Ea,TRD,No,PAUL HARTMANN Middle East FZE,Wound Care / Covalon
11-10224-0,MN-0010-30-12159,"CUFF WITH CONNECTOR (ADULT, CM1203, 25-35CM)",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-13882-0,PH-413906,ZETUVIT®  PLUS SILICONE BORDER SACRUM 18X18 P10,Ea,TRD,No,PAUL HARTMANN Middle East FZE,Wound Care / Covalon
1-13902-0,PH-15400000,PROXIMEL AG SILICONE DRESSING 4X12 P5,Ea,TRD,No,PAUL HARTMANN Middle East FZE,Wound Care / Covalon
11-10254-0,MN-DJ15-0034-003,TOUCH WALL CONTROL PANEL,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10301-0,MN-DJ15-0084-001,MANUAL OVERRIDE SYSTEM (AUXILIARY FOOT PUMP SYSTEM),Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10003-0,MN-115-075117-00,STIRRUP CART,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10306-0,PRA-8Y164H120T,TROLLEY 1 COLUMN 600 X 400 - H200 - PANELS FOR TELESCOPIC DRAWERS,Ea,TRD,No,PRATICIMA SAS,Medical Equipment
11-10309-0,PRA-8Y002_6008F3,ROLLER SHUTTER FOR 600 X 400 STRUCTURE - H80 WITH STANDARD INSIDE PANELS,Ea,TRD,No,PRATICIMA SAS,Medical Equipment
11-10319-0,PRA-8Y004_0010BC,SKY BLUE COLOUR - H100 STRUCTURE,Ea,TRD,No,PRATICIMA SAS,Medical Equipment
11-10321-0,MN-DJ15-0022-001,HAND CONTROL UNIT WITH LONGITUDINAL SHIFT FUNCTION FOR HYBASE 6100,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10328-0,MN-115-038079-00,"GEL BODY ROLL, PAEDIATRIC, 20×10×7CM",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
11-10339-0,MN-115-083144-00,"UNIVERSAL ARM BOARD PAD 60×16×1, A PAIR",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
1-13967-0,VDK-FB-23-180-O-P-B1,DISPOSABLE NON ELECTRIC BIOPSY FORCEPS DIAMETER OF CLOSED JAWS: 2.3MM WORKING LENGTH: 1800MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-13996-0,VDK-IN-23-180-1905-A,INJECTION NEEDLE CATHETER O.D.: 2.3MM WORKING LENGTH: 1800MM NEEDLE O.D.: 19G*NEEDLE LENGTH: 5MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-13997-0,VDK-FG-23-230-A1,DISPOSABLE GRASPING FORCEPS DIAMETER OF CLOSED JAW:2.3MM WORKING LENGTH:2300MM A1: ALLIGATOR TEETH SHAPE A2: RAT TEETH SHAPE A3:RAT TEETH WITH ALLIGATOR TEETH SHAPEA4:PELICAN SHAPE B1:ROUND PRONG SHAPE(3 PRONGS),Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-13963-0,XNY-J60MA,ENDONOVA ARTICULATING CARTRIDGE FOR ENDOSCOPIC LINEAR CUTTER 60MM MEDIUM/THICK  RELOAD,Ea,TRD,No,Changzhou Xin Neng Yaun Medical Stapler Co.Ltd,Medical Equipment
1-13965-0,XNY-J60HA,ENDONOVA ARTICULATING CARTRIDGE FOR ENDOSCOPIC LINEAR CUTTER 60MM EXTRA THICK RELOAD,Ea,TRD,No,Changzhou Xin Neng Yaun Medical Stapler Co.Ltd,Medical Equipment
1-14034-0,VDK-ZGW-63-450-A,NON VASCULAR GUIDEWIRE DIAMETER OF SPRING SHEATH: 0.63MM WORKING LENGTH: 4500MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14050-0,VDK-BAS-18-70-20-S4-A,STONE EXTRACTION BASKET O.D.: 1.8MM; LENGTH: 700MM BASKET WIDTH: 20MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
11-10063-0,SH-040-000595-00,REUSABLE NEO CUFF U1883S 6-11CM,Ea,TRD,No,Shenzhen Comen Medical Instruments Co.Ltd,Medical Equipment
11-10077-0,DOL-90104109,MATTRESS CHILD 10 CM,Ea,TRD,No,Dolsan Medikal Ekipmanlar İmalat Sanayii Ltd. STI,Medical Equipment
11-10172-0,MN-222-0Y3573,BABCOCK GRASPING FORCEPS INSERT Φ 10X360,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10177-0,MN-222-5Y3903,MANHES BIOPSY FORCEPS INSERT Φ 5X360,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
11-10180-0,MN-222-550,"REUSABLE LAP INSTRUMENT HANDLE, W/O RATCHET /",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
1-13918-0,JM-BP300,"PLASTIC BOTLE WHITE NON-TRANSP. 300ML, W/SCREW COVER, 10/PKT",Ea,MFG,Yes,,Medical Disposables/Classic
1-13919-0,JM-CT3212,"CHEST TUBE- DRAINAGE NEONATE FR.12 PVC, STERILE",Ea,MFG,Yes,,Medical Disposables/Classic
1-13937-0,JM-WD300-1,"DRAIN, BLAKE, ROUND HUBLESS SILICONE, 3/4 FLUTED, 19 FRENCH, DISPOSABLE, STERILE",Ea,MFG,No,,Medical Disposables/Classic
1-14069-0,VDK-BC-23-230-C,DISPOSABLE CYTOLOGY BRUSH TUBE DIAMETER: 2.3MM WORKING LENGTH: 2300MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
91674,MN-A30-000001,THERMAL PAPER (50MMX20M,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11696-0,MN-6814B-CTO-S01-T,"VS 8 VITAL SIGNS MONITOR,MAIN UNIT(8""TOUCH SCREEN)ADU CUFF(25-35CM)CM1203,MR512F ADU+1.2M CABLE,ORAL/AXILLARY TEMP PROBE,2500MAH BATTERY,MR SPO2,NIBP MINDRAY SMARTEMP DOCK,NETWORKCONNECTIVITYAUTH.MANAGEMENT(IMPRIVATA)MULTIFUNCTION",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11751-0,PUK-DA-2 (A2)-BROWN,"BROWN ICU BED WITH FIVE FUNCTION, ELECTRIC, BATTERY ,X RAY CASSETTE, NURSE CONTROL, HAND CONTROL, SIDE RAIL",Ea,TRD,No,Hebei Pukang Medical Instruments Co Ltd,Medical Equipment
5-11781-0,MN-045-004268-00,VS9ROLLING STAND WITH WORKTOP,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14320-0,VDK-BAS-18-120-20-N4-D,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14339-0,VDK-BAS-23-200-10-S4-A,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14341-0,VDK-BAS-23-200-10-N4-D,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
5-11819-0,MN-045-004356-00,TROLLEY FOR 2/4/6 SLOTS NDS/EDS,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14522-0,MDN-IPK 7/5 3L 25 21 35 RD,"INSULATED SPHINCTEROTOME 7/5F 3L 25MM 215CM 0,035"" ROPE DOME",Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
1-14527-0,MDN-CB.5.23.5,"CLEANING BRUSH, 5MM BR DIA, 230CM LENGTH, 5 FR SHAFT",Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
11-10533-0,MN-115-043020-00,"DRYLINE AIRWAY ADAPTER, STRAIGHT, 10 PCS/BOX, (P/N: 60-14100-00), REPLACE 9000-10-07486",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11756-0,MN-300CB-CTO-S01-EGATE,"BENEVISION CENTRAL MONITORING SYSTEM, ADT+RESULT+DOC+ALM, HIS SYNC PATIENT",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14558-0,VDK-TBD-4/5/6-40-120,THREE STAGE BALLOON DILATION SIZE 4/5/6,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14563-0,VDK-TBD-6/7/8-40-180,THREE STAGE BALLOON DILATION SIZE 6/7/8,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14571-0,VDK-TBD-8/9/10-60-90,THREE STAGE BALLOON DILATION SIZE 8/9/10,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14577-0,VDK-TBD-10/11/12-60-90,THREE STAGE BALLOON DILATION SIZE 10/11/12,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14580-0,VDK-TBD-12/13.5/15-40-90,THREE STAGE BALLOON DILATION SIZE 12/13.5/15,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14587-0,VDK-TBD-18/19/20-80-180,THREE STAGE BALLOON DILATION SIZE 18/19/20,Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
11-10539-0,PUK-H-1,8 CM MATTRESS FOR E2 STRACHER,Ea,TRD,No,Hebei Pukang Medical Instruments Co Ltd,Medical Equipment
11-10544-0,MN-045-004356-00,TROLLEY FOR 2/4/6 SLOTS NDS/EDS,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-11769-0,"MN-8526B-CTO-S01--S DOSE,D SENSOR,M FUNCT","USP SYRINGE PUMP,S DOSE,D SENSOR,MULTI-F. CONNECTOR",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14261-0,VDK-TY-ISS-L31,VEDVISION SCOPE WITH WORKING CHANNEL 1.2 MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14346-0,VDK-BAS-23-200-20-S4-A,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
11-10447-0,MN-115-069212-00,"INCLUDING DISPOSABLE ADULT/PEDIATRIC WATER CHAMBER, DISPOSABLE INFANT HEATED CIRCUIT",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14197-0,VDK-BO-16,BOUGI DILATOR SIZE 16MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14201-0,VDK-BO-20,BOUGI DILATOR SIZE 20MM,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14239-0,VDK-KM-15-220-D,"DISPOSABLE ENDOSCOPIC SUBMUCOSAL DISSECTION KNIFE, D-TYPE",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14240-0,VDK-KM-15-230-D,"DISPOSABLE ENDOSCOPIC SUBMUCOSAL DISSECTION KNIFE, D-TYPE",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14244-0,VDK-KM-45-165-H,"DISPOSABLE ENDOSCOPIC SUBMUCOSAL DISSECTION KNIFE, L-TYPE",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14249-0,VDK-KM-45-165-J,"DISPOSABLE ENDOSCOPIC SUBMUCOSAL DISSECTION KNIFE, TRIANGLE-TYPE",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14250-0,VDK-KE-0320190-A,"DISPOSABLE SPHINCTROTOME, TIP LENGTH 3MM, CUTWIRE 20 MM, LENGTH 190CM",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14258-0,VDK-KE-0002190-B,"DISPOSABLE SPHINCTROTOME , NEEDLE KNIFE , PRECUT , 3 LUMEN, LENGTH 190CM",Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
5-11726-0,PUK-E3,STRACHER STANDARD,Ea,TRD,No,Hebei Pukang Medical Instruments Co Ltd,Medical Equipment
1-14530-0,MDN-CB.8.23.7,"CLEANING BRUSH, 8MM BR DIA, 230CM LENGTH, 7 FR SHAFT",Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
1-14548-0,VDK-FB-18-105-O-P-A1,"DISPOSABLE BIOPSY FORCEPS 1.8MM , 105CM LENGTH",Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
5-11743-0,MN-EV20B-CTO-NEON,"SV300 NEONATAL VENTILATOR ,NEONATAL,INCLUDING:12.1 INCH TOUCH SCREEN,BASIC ACCESSORY KIT,BREATH CIRCUIT/NEONATAL/DISPOSABLE,DISPOSABLE BACTERIA FILTER,PNEUMATICNEBULIZER,DEMO LUNG FOR NEON,TROLLEY,SUPPORT ARM,HUMIDIFIER",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-10142-2,JM-G2060-RM1,"GOWN SURGICAL X-LARGE, REINFORCED, DISPOSABLE BLUE, MDL",Ea,MFG,Yes,,Medical Disposables/Classic
1-14368-0,VDK-BAS-23-200-40-S4-A,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14370-0,VDK-BAS-23-230-30-S4-A,STONE EXTRACTION BASKET,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14385-0,VDK-BC-23- 105-C,DISPOSABLE CYTOLOGY BRUSH,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
1-14429-0,MDN-BKO 7 30 21 RY,OVAL BASKET 7F 30 MM 210CM RY HANDLE,Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
1-14434-0,"MDN-PG BS 8,5 18/21 9 C","8,5F 180/210CM BILIARY STENT SETI AND 9CM STENT",Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
1-14213-0,VDK-IN-18-120-2205-A,"DISPOSABLE INJECTION NEEDLE O.D:1.8MM WORKING LENGTH: 1200MM , 22G, 5MM",Ea,TRD,Yes,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Disposables/Classic
11-10481-0,MN-115-083122-00,"ANKLE PROTECTION STRAP, 45×7×1",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
11-10482-0,MN-115-083121-00,"ELBOW PROTECTION STRAP, 40×15×1.5",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
11-10489-0,MN-115-073620-00,"SHELF, RAIL-MOUNT, WITH SIDE RAIL AND DOUBLE DRAWER,430MM(W)×340MM(D)",Ea,TRD,No,"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",Medical Equipment
1-14435-0,"MDN-PG BS 8,5 18/21 10 C","8,5F 180/210CM BILIARY STENT SETI AND 10CM STENT",Ea,TRD,Yes,Technocast Otomotiv Tic.ve San A.S.-Mednetic (Medical Branch),
5-11804-0,MN-120-019011-00,"G01030A -10MM RIGID ENDOSCOPE- DOV 30°,Φ10MM, 321MM",Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
1-14275-0,VDK-FD-25-160-E,DISPOSABLE ELECTROSURGICAL HEMOSTATIC FORCEPS,Ea,TRD,No,Jiangsu Vedkang Medical Science & Technology Co. Ltd,Medical Equipment
